text	label
都不知道干了些什么忙的午饭都没吃	悲伤
受不了和尚也可以这么帅这么有钱	惊奇
出差前儿子很不舍再三强调早点回来我频频答应并说会想他会打电话给他他居然问：我是暖男小鲜肉冰男这了得	积极
这点小东西弄了我一个多小时手残伤不起买它干嘛自找不快	悲伤
今天出了个大大的太阳晒被子的时候突然发现我双手打开的时候只比被子短了那么的样子	无情绪
昨天喉咙发炎然后倒下了昏昏沉沉一夜做梦都是火球到处在发射浑身好烫我这种一年发烧一次的人超级不习惯自己虚弱的样子	悲伤
想要还我的花呗没办信用卡就做了卡奴心好累	悲伤
丫丫的一变天就睡不好我是上年纪了吗什么鬼	愤怒
每次拿到某些部门对于管辖业务的检查报告就想喷死那检查的煞笔猥琐男无法跟煞笔交流怕自己控制不住扇他巴掌等他头儿等会儿来检查看我不好好申诉煞笔你给我等着	愤怒
回家一天简直可怕一上午浪费在公交上一下午浪费在午睡上一晚上浪费在看视频上吓得我赶紧拿出一本单词书压压惊晚上二刷釜山行明晚还是回校好好学习吧●—●武汉·武昌	恐惧
哎我想爆粗口什么玩意儿进了世界杯也是去帮别人刷进球数的	愤怒
如果那天把该说的话好好说不受情绪挑拨你会怎么做	无情绪
还他妈的有那逼脸跟我坐一起吃饭看着你我就恶心真是不要点逼脸了	愤怒
满心欢喜盼了好久的到了结果从快递那里拿的时候就感觉不是很好只有薄薄一层被裹的乱七八糟的那种塑泡袋杂志还被压变了形惴惴不安的把那层包装剪开以后出现了意料之中的折损连封面都有长长的一道印书角也搞得乱七八糟的然而本来这些我都可以忍的虽然真的会影响心情但盼了这么全文	愤怒
学了半年苦练了三个月眼看就要成功了我靠居然改版了笑不可抑笑不可抑笑不可抑我需要静静	积极
害怕惊恐惊恐	恐惧
心情很不美丽总会因为工作上的一些事情让自己很压抑	悲伤
中国有几万个文字却没有和命一个读音的字原来命真的只有一条汉字果真是博大精深啊	积极
翻照片的时候惊奇地看到这张我想说的是我用箭头标出来的这个老夫人长的好像朝晚里面的平行眉大啊连穿着打扮都是一样一样的	惊奇
大哥这可是高速公路呀就没弄懂他是怎么上来的关键和我的车速不相上下（时速一百二十公里）最令人惊叹的是还是一辆普摩啧啧还真有不要命的哈儿	惊奇
发烧三天一吃就拉我不醉就是有点昏	悲伤
现在每天都很快乐最简单的幸福就是能和你一起坐在沙发上看电视	积极
嘿嘿现在知道为啥我要把爪子设计成这个样子了吧有没有超配啊	积极
几百年都不长的痘痘竟然在这个时候冒出来几颗是急火攻心还是咋了	愤怒
就这点工资上班的心情都没了为什么还有那么多人拼命想考进来抓狂低工资毫无福利出完房租水电再有每个月买饭吃还剩什么屁啊	愤怒
一大早被萌醒啦尊是太可爱了嘤嘤嘤四个崽崽好像小乌龟～只是一个的视频并不知道前因后果也有很大可能是节目设定郑恺参加季以来被撕的次数也不少绝对不可能是因为被撕生气烦请各位路人在节目播出前不要乱猜测某些小可爱再不爽也憋着节目播出脸别太肿在二台还没有重录这么好的待遇脑洞可以收一收永远支持你	积极
正统十四年（）蒙古族瓦剌部入侵发生土木之变明英宗被俘明王朝危在旦息	无情绪
指由帝释天派遣守护受三归依者的三十六种善神	无情绪
计划赶不上变化度假又泡汤了⛱️比基尼游泳🏖️我的阳光沙滩比基尼	悲伤
寝室网慢的让我有想去学习的冲动	愤怒
下周要做信号通路的报告从上周跟老师谈思路起她就一直在给我洗脑让我用英语作报告我多次肯定一定坚定的告诉她我要用德语没想到今天再约了谈报告她还在给我洗脑说让我用英语做我是可以用英语做的她要是看了我雅思口语的成绩还会觉得我能把报告用英语说的比用德语好吗	愤怒
睡到现在才醒竟然梦见自己有男朋友了恩很帅	积极
去怕见到他；不去可又答应你了好纠结啊重点不是看你是什么意思难道这是他的意思真闹心悲傷	愤怒
舍友在我旁边吃香的喝辣的我只能抱着我的粥咽口水	悲伤
人在轮回路上总有一些不期而遇的相逢也总有一些失之交臂的陌生缘分有聚散有人能随行就是一种温暖；人心有冷暖有人懂得就是一种幸福握紧几份真情以心交心；拿出几许真诚以诚换情；相识于真才能相知于心；相处于纯净才能相望于透明；相守于珍惜才能相伴于一生️	积极
拿快递拿地累死拆出来就一点点东西	愤怒
难道住院欠费就可以理直气壮吗又不是没钱上次住院欠了一千多这次又欠了知道你是肿瘤晚期大家也很照顾你了你发脾气骂人也不和你计较反而要去媒体曝光吗化疗不配合补液不配合检查也不配合赖在医院里不走万一出了什么事媒体又要大肆说医院不对现在医生真难做每天受气	愤怒
牙疼的日子里每一分每一秒都是煎熬	愤怒
我们班的毕业照为什么如此的不正常	惊奇
泪好怕动不动就骂人的泪没做错事都这种态度做错的话不得泪每天都战战兢兢如履薄冰过日子～	恐惧
练习课上组队做实验组里除了我另外个都是德国人本来以为能说两句英语的结果我成了唯一不会德语的火星人	悲伤
一大早上被这个老师整的也是醉了本来给两个班都留了作业为毛只对我们班这样过了三十的女人也是好可怕么	愤怒
河南省区属红河三角洲与河西省海阳省太平省宁平省南定省等省份相邻	无情绪
妈妈说那个鹅肉真心好吃定要带我来尝试我说～我的手工真心不错来日定要为你编织心水之物	积极
弗莱明的公告发布以后立即在社会上引起强烈反响克兰梅食品货架前顿时门庭冷落	无情绪
不管从什么时候开始重要的是开始以后不要停止；不管在什么时候结束重要的是结束以后不要后悔	积极
香港接机今日份的兔兔甜甜甜	积极
作为此次巡演首站的陈绮贞武汉演唱会陈绮贞相当重视	无情绪
年月日格罗索以万欧元的身价与法甲的里昂队签订了年合约在那里他的号码是号	无情绪
甘肃金城理工中等专业学校本数据来源于百度地图最终结果以百度地图数据为准	无情绪
亲们放心我很好也没气只是怕妈妈看到微博上有人骂会担心我是火爆脾气容易冲动但这一年的教训已经学着不解释了很多东西吞了就吞了懂得人就会懂好朋友还是有说有笑还是祝福「宫」的播出唯恐天下不乱者我惹不起就躲了娱乐圈是非地就那么一回事明天醒来我还是我不解释	积极
这尼玛佩兰也是日了狗了上郑龙于汉超张稀哲加上黄博文郑智稳稳控制中场啊头球砸也砸死了弄点不是踢自己位置的特么楞上	愤怒
真想给现在的自己一个耳光一点也不是坚强的	愤怒
我是抱着早睡的心但却没有早睡的命烦透了不想再住寝室了	愤怒
难得放一天假本来想放松放松的结果糟糕透了	愤怒
每次坐火车高铁动车毕遭遇熊孩子这个魔咒什么时候可以打破	愤怒
谁能懂我内心的煎熬我只能拼命伪装坚强难熬～	悲伤
不到一年被提为了网络技术部主任	无情绪
以后一定要宿舍最后睡失眠的人伤不起	愤怒
艾玛小婿邹市明为讨岳母皇太后欢心积极做早餐引来围观	积极
然功不能自存而威不能自守：非贫弱也乃道德不存乎身仁义不加於下也	悲伤
有种虚弱叫笔都拿不住写的字像狗发的朋友圈被一群人回复大闸蟹还有没竟然没有人问我发烧好了没心寒的删了状态想起来忘了截图都是损友	愤怒
马上就能回昆明了心情格外激动那些年一起的伙伴又能在一起了我的大昆明我梦开始的地方我的福地马上就能见面了各种美味	积极
老公他们在平安喝酒喝完我收拾好残局他们在斗地主	愤怒
我换个头像换个名你们是不是都不认识我了阿都特么取关我生气	愤怒
称之为行屈膝礼	无情绪
对在服役期间荣立三等功超期服役的农村退伍义务兵应当予以照顾；	无情绪
亚冠决赛噶门票都卖晒喇	惊奇
魔术师几大经典作品卧槽被震惊呆了	惊奇
睡前一乐呵呵变态晚上发来玩的小游戏也是醉了果然就像早上的石头剪刀布他总是输了所以洗碗啦啦啦鬼脸	积极
他妈的一进来就骂我挖对你家祖坟了吗麻痹的	愤怒
想离开你的人有千万种理由想陪伴你的赶也赶不走	无情绪
球果植物的叶绿素的含量光合效率较阔叶树种高	无情绪
很生气不要原谅你了也不想和你讲话	愤怒
为什么每次受伤的总是我姐姐记得高中有一次那个男的也是伤了她心到了这个年纪又出现一个真的受不了我不说她多优秀在我眼里她是最好的姐姐身边朋友也都羡慕我有这样一个亲姐我不明白为什么有这种男的分手理由学历低工作差草泥马不就个烂硕士哎真的心疼我姐	悲伤
我在等待有一天的到来：当自己有能力给自己过好时告诉那些个傻逼老娘不干了	愤怒
一定是现在的我脾气太好了一个个都横的二五八万的	愤怒
在天成象在地成形变化见矣	无情绪
我急性子在心烦的时候做手工就像爬山很累却总想爬至山顶俯瞰最美风景彩心	积极
度娘的由来是真是假	惊奇
翻了一下老朋友的微博关于我的点滴都还在所以难免有些感慨你还是你可是我早已经不是原来的我了	悲伤
恨铁不成钢不帮忙反而是累赘靠的什么一点责任心都没有同样是一家人差距为什么这么大	愤怒
写个实验报告真的是到了耐心的极限	愤怒
丫的总有那么几只疯狗精神病院跑出来	愤怒
南方人想买一套好一点的供暖设备别再冻成狗了	积极
你能冲她莫名其妙的说一堆狠话第二天还照样给你打电话的那个人是最爱你的家人你从来不担心她会不理你	积极
确定不是猴子派来整我的吗傻竟然给撕了还要我给它们一张张复原悲傷悲傷	愤怒
好不容易的军训却因为我晕车去不成唉好伤心啊	悲伤
北京的天空竟然还有这么多的电网	惊奇
大早上就出公差真是领导日了狗了	愤怒
我怎么就找了个喜欢锻炼的突然不敢想我以后的日子	悲伤
六房地产市场调研报告房地产市场调研报告写作要求	无情绪
只想说现在的女的都不值钱了真想一巴拍晕自己距	悲伤
觉得自己越来越懦弱了遇到事情只知道哭	悲伤
感觉喉咙有团火一样快炸啦真他妈难受	悲伤
不知道是不是看了湄公河行动做了个杀人的噩梦梦到了我的亲人杀害了别人还把别人的骨头做成一把菜刀我不服但也害怕被别人知道所以当有人来我们家的时候我故意用那一把用人骨做成的菜刀在大家面前晃悠后来还发生了一些别的事情总而言之我只觉得人性可怕然后我就醒了只是梦太好了	恐惧
毕业后留河北大学古籍整理研究所工作年调中文系任副主任	无情绪
为了累死的么我现在想说见过了大家的生命安全以前完不成作业老师会骂说你见过学习	愤怒
想约釜山应该下月如果时间允许的话（只用请一天假的那种）好想去去吃基石推荐的蚂蚁窝去李胜勋的家乡看看去吃他吃的那家店要是像一周年还是那种的话就真的想死	愤怒
临河月日周二空气质量指数：空气质量：良	无情绪
看阿克巴大帝的简介果然和小玄子好像然而这位大帝居然是个文盲	惊奇
这人是谁玩个游戏还要被捅刀	愤怒
土豪你对我有意见是不是安慰我的玻璃心	悲伤
一个现代化企业在海拔米的山顶上拔地而起	无情绪
啊～多么可爱漂亮的雪人啊拿出来分享分享不过杀是我楼下做的不是我	积极
老公不要拿你对我的那一套对付其他女人	愤怒
领域二合成生物学与微生物制造工程	无情绪
把爱兑现给你爱的人还原青春从原杞开始	无情绪
白银月日周二空气质量指数：空气质量：良	无情绪
昨天中午爸爸和我玩得好开心我跑着不小心撞椅子上了眼皮受伤流血了眼睛肿得像核桃了	悲伤
小剪刀这么随便一挥咦怎么出来像米老鼠呀	积极
真假难道真的要爆美国的菊还有伦敦	无情绪
朋友打电话过来说小学毕业将近十年了我们认识也是十年了一直没在意这个角度突然提起就觉得好温馨好不容易好值得珍惜倒有种热泪盈眶的感觉——致认识这么多年还在联系的朋友和认识更多年而不再联系的朋友进入梦乡的小渔村晚安	积极
看了山河故人三观受到了冲击	无情绪
阴茎畸形的治疗方法目前治疗尿道下裂的方法主要是手术法	无情绪
好吧∩∩大概这辈子和虾耗上了居然盆友圈中有一个和我一样爱吃虾又爱吃鱼的新盆友	积极
各种烦躁各种不耐烦外加各种不舒服	愤怒
看到一句很悲伤的话：后来再遇到心动的人我都会想算了当朋友就很好了真的很好了	悲伤
暑假去厦门坐飞机怕无聊但又不敢玩手机也没有我就玩	无情绪
论文写到的时候打开了另个文档结果把卡死了现在要从新开始写论文	悲伤
国外奶爸教儿子父子两颜值都好高	积极
妈蛋每次一点点小要求都办不到简直不想吐槽什么一切还得靠自己自己动手丰衣足食	愤怒
最喜雪中梅娇艳傲风雪赏梅观雪花飞舞	积极
孤国春秋狂战士居然被干掉了	惊奇
亲们刚才微博被可恶的骗子盗了发的什么大家都不要信哈千万不要相信骗子太猖獗了太可恶了	愤怒
有时候最简单的照片是最难拍的最简单的样子却能表达最唯美的画面这是他们的分享哦	积极
岁大爷徒手油锅炸薯条年来从未被烫伤	惊奇
这时将先前保留的汤匙豌豆拌入汤中	无情绪
你现在的付出都会是一种沉淀它们会默默铺路只为让你成为更好的人	积极
看小说看得很压抑整个人都感觉不好了	悲伤
尽管我知道结局可我依旧是个很投入的人就算今天我把话说的再绝明天醒来我还是会喜欢你我多没出息这你知道	悲伤
当你被一个东西萌的抓心挠肝却找不到人可以说的心情	积极
店家说我的快递正在向我狂奔而来他的狂奔速度真是让我抓狂	愤怒
最近我发现我喜欢的怎么都姓王哈哈我妈妈也姓王少女心的思春泛滥了	积极
今天是拿到驾照后第一次开车第一次开自动挡第一次开自家的车战战兢兢一个来回开了大概十来分钟一路上各种行人各种助动车乱入出了一身冷汗倒车入库简直跟没学一样不确定将来有没有勇气一个人开车上路	恐惧
刚娘亲出门前腻歪的要我么么哒：她亲我三下我回她三下极其嫌弃的看她也不管用死赖着不走只好勉为其难的亲了三口没想到亲完她狂笑说感觉自己被恶狗啃了我已经想和她绝交一辈子了	愤怒
眼科医院放眼望去都是爷爷奶奶我跟他们坐在一排等着叫号突然觉得好悲哀人老了真的好可怕啊	悲伤
十一长假上海东方明珠塔的人山人海多得可怕惊恐惊恐惊恐秒拍视频	惊奇
黑心的小卖铺老头子不开心	愤怒
今生最后悔的是认识他嫁给他我给家人带来这么多烦恼我真得很心痛就像父母清楚的认识到他的真面目如此的心痛与不甘我要诅咒他下十八层地狱	愤怒
离新乡火车站公里离兖州火车站公里隶属济南铁路局济南铁路分局管辖	无情绪
难道微博会有来访记录还是我不小心点了人家的赞	惊奇
跟有些人说话真的是要每分钟原谅他八百次才能说下去	愤怒
拥有一副好口才会让你的销售之路越来越平坦因此销售过程中需发挥好口才从而让你的销售之路越来越宽广	无情绪
我是不是把她看的太重要了想的太多自然就会很累了谁来搭救我啊	悲伤
今天可以包成粽子了哈哈一周已经过一半啦周三早上好	积极
为什么我们学校有这么恶心的人自己考试考的差→→而且自己还作弊还说别人是作弊的真恶心	愤怒
分管纪检监察室协助董世忠负责社会保险基金监督科	无情绪
佩兰裁判也是黑	愤怒
说好了发三个短信不少于五十个字你这是在欺负人么	愤怒
昨天的飞机坐的是最害怕的一次遇到气流颠簸不断餐食延误发放了近分钟这是从没有过的刚开始我觉得是正常持续时间越来越久慢慢在降广播在不断安抚系好安全带停止使用卫生间餐食延误发放紧张感和恐惧感笼罩着我和其他乘客我看了眼时间想着快一点再快一点赶快降落我把眼睛闭上了那一刻全文	恐惧
全村外出务工收入万元其中常年外出务工人数人在省内务工人省外务工人	无情绪
本来这周要考试都收心好好学习了居然没给我报上那好我要浪荡了请大家快点找我玩	愤怒
此外每个出入口有两组信号灯分别针对进转盘和出转盘的车流	无情绪
真是哔了狗了我就要张桌子这么难我又不是要红木家具一张破木桌子	愤怒
喜欢了很多年从小学到大学从年少无知到走进社会你给我满满都是青春时期最美好的记忆最喜欢的就是七里香又作为南昌演唱会的尾歌这场演唱会我圆满了	积极
爸爸拍到的慈溪三北大街貌似有车自燃了西门町吃在宁波慈溪三北新浪宁波	惊奇
不想多说垃圾导演拍垃圾电视剧演员对得起这两个演员二字么	愤怒
负能量爆棚怎么办氣憤着急氣憤不開心不開心吃惊好大一个	愤怒
在银行等的快崩溃了两个多小时了还没完	愤怒
刚大拇指突然僵直完全不能动一害怕用力捏了一会来能动了这是怎么了吓死了	恐惧
处方来源百一卷十八名见妇人良方卷十七）	无情绪
赫斯特说他没有反抗但表现出了惊讶	无情绪
好久没刷微博竟然找了编辑微博找了大半天	惊奇
学校设有个学院个专业另设个研究所大德分校区内有家企业入驻	无情绪
生气的老师有点个怕怕那个谁谁谁的对了快来看哦表要和大宝抢醋哦	惊奇
图书馆夜归前面四五个我院大一的男孩子在打打闹闹我正一脸欣慰地看着这群活泼的后起之秀	积极
估计今天下午也是够倒霉笑不可抑毕竟我倒霉了一早上	愤怒
由于喷气织机采用气流纬方式最大的缺点是能量消耗较高	无情绪
真是哔了狗了各种不习惯口腔溃疡冒痘睡眠质量不好	愤怒
从章太炎梁启超一直选到汪曾祺贾平凹这自然是与我们提出的世纪中国文学概念密切相关	无情绪
今晚看生活大爆炸一句差点没把我笑死	积极
今天开心的对舍友说你看我帽子萌不萌	积极
另外由于标题在网站内容页中权重非常高因此需要为标题加标签	无情绪
带着耳机听豆瓣电台忽然跳出来陈绮贞的鱼无限满足其余五个可爱善良美好的姑娘应该都睡了吧其实我真的不那么怀念高中因为大学也是这样充实而丰富只是想起来那时候和星宇吃完担担面绕着喷泉和综合楼散步跟阿佘晚自习偷溜出去呼噜呼噜吃小煎饺的时候好有爱	积极
祝我们家潇潇生日快乐永远开心快乐的生活下去	积极
昨天休息一天点以前都是煎熬你们都是不是约好来弄屎我的	愤怒
这种方式导致戴尔公司的库存非常低针对客户需要的反应速度极快戴尔公司用这种方式针对采用销售商体系的竞争对手建立了极强的优势	无情绪
听说岁生日要有一双高跟鞋哎	积极
双十一还是挺快的啊我妈各种都拿到了	积极
那么小巧的驯鹿到底是否存在成为了动物学家们争论的话题正是这个争论迫使多索森林驯鹿走上了不归路	无情绪
衣服感觉有点紧绷难道又胖了	悲伤
今天老师他们开会开完会回来把我们骂了一顿不就因为我们班这次月考考的不太好他身为班主任被说了一顿嘛就按我们杀气受不了怎么能这样	愤怒
今天真生气了早上去办事特地买了四块原味鸡还赶回来煮给逗比吃给我拖到点才过来过来还给我吃没两口说鸡块太干菜不好吃便当盒又全部没还我我只好全部倒掉米一斤块多鸡肉块菜也倒了排骨栗米汤也倒了我能不心疼吗倒的不单是钱还有赶回来煮的那份心	愤怒
我脑补了一下学生那晚被粑粑突然冲进教室没收手机后一边哭一边吃苦瓜的样子瞬间就睡不着了哈哈哈哈哈哈	积极
老子要加油一次过六级	积极
少羽看了看石兰又望了望仙山最后又把眼光移到石兰身上	无情绪
忙的不知道东南西北左右前后了大爷的	愤怒
电话里一句今天能否付款全靠你的速度了自己突然化身阻止公司定金违约的最后一道防线背着外汇申请书驾着电车分钟内从万象城飙到五象广场在大厅等候的资金部众人紧赶慢赶终于提前分钟盖上了最后一个章即使耗时颇多害我今天加班到点即使飙车现在心有余悸却依然是自豪感爆棚帅醒	积极
老师衣服上有灵能百分百诶眯眼笑眯眼笑眯眼笑眯眼笑眯眼笑眯眼笑	惊奇
为什么总是找不到那个心疼我爱我包容我的人呢	愤怒
今天终于看完了小王子不知道是没认真看还是我已经变成了王子先生并没有很大的感触成人的世界本来就是复杂的充满贪欲的利益的适者生存本就是自然界的法则如果不能改变那就接受努力变成规则的制定者这世界没有绝对的自由只有站的更高才能看得更远	积极
燕随春风高低舞风送松声远近来	积极
终于把的活动歌的全都过了飞机卷抽了一发居然是觉醒了环的也不错啦还有今晚出的卡居然都是环的虽然环也是本命可是大本命是壮五哇好想要那张壮五的	积极
最幸福的事莫过于你在意的人都如此在意你你们让我感动开心到失眠真是醉了明天顶个黑眼圈怎么玩嘛诶～	积极
最大的特点也如那些小个子前锋一样善于利于娴熟的脚下技术和出众的速度灵活性突破	积极
这真的是琅琊榜里面傻傻分的清楚的飞流吗	惊奇
今天一天很开心每天都吃吃吃吃吃吃最近胖了好多	积极
全身上下才一百多块钱竟然还跟内个叫马大哈的说一起去穷游云南	惊奇
终于玩到这种了一个多小时搞定过瘾	积极
最喜欢的部门没有之一发现我真的不适合我只想把我所爱的东西展示出来可惜没能有机会事实你也证明两次踏进同一趟之流中的是有克服多大的自尊你靠的不是傻又是什么	悲伤
湖南卫视影响着天哥他看完一年级后说他要考上海戏剧学院儿子你说的是真的吗	惊奇
美国政府和西方列强到处干涉别国内政侵略主权国家侵犯人家的人权家务事演变成国际大事这些都是你们引起的你们要付全部责任	愤怒
小黄已经转院两天牵肠挂肚周一下班借了辆自行车就骑去医院它胆怯的窝在笼子里一脸惊恐和委屈我伸手去抚摸它竟以为自己要挨打猛的缩紧了脑袋泪医院没有像之前承诺的给它住楼上小单间而是改口说它需要术后护理住在人声鼎沸的一楼笼子里元一天然而据我观察也没有任何护理	悲伤
为什么还是睡不着睡不着	愤怒
八成大学生不知道的节日——国际大学生节原来月日不仅是师大的生日还是我们大学生的节日	惊奇
节目组傻逼吧大冷的天玩什么游戏不好玩泼水那一大泼水泼下来神经病录完顶着湿发直接奔机场了救场的好吗要是感冒了骂不死你们	愤怒
梦中梦你见过吗我见过了那感觉太逼真不过也太瘆人不想有第二次做噩梦想从中脱离怎么办办法只有一个念一句阿弥陀佛恐惧感还有但确实能立马从梦中醒来可是一般情况谁能想到念佛呢梦里是最糊涂的时候想念很不容易所以平时每天要养成念佛的好习惯	恐惧
上微生物的课看寄生虫老师布置的作业谁让明天考试呢然后然后我就被微生物老师提问了真的是醉啦	愤怒
屁烂请滚回法国蔡乒乓请滚回去带你的国球	愤怒
小说当然还写出了另一面这是当代乡村和市镇都普通存在的问题家庭遭遇到的经济冲击	无情绪
从家到公司得一个小时从此上班变得跟取西经样吸了一天甲醛鼻子喉咙不舒服到耳朵痛到脑花儿再到喉管从此变成了人肉甲醛吸收器不喜欢吃食堂意味着要么吃难吃的要死的面或者超市里啃饼干别无他选啊啊啊	愤怒
水果吃手吃出了新境界谁也不让抱抱着他就哼唧必须自己躺着也不吃奶只要有手一切刚才竟然吃着手从平躺到侧卧再到俯卧这是会翻身了嘛就是趴着还不会自己调整手的位置刚把手给他放好了又开始啃手我也是醉了有了小羊蹄不需要妈妈不需要喝奶也不用哄睡	惊奇
喜欢喜欢超级喜欢去吹吹风吧	积极
就这身衣服还被妹妹说丑还要怎样	悲伤
免收验资费第三条凡来我县投资企业审计事务所免收验资费	无情绪
各市州要及时了解掌握淘汰落后产能工作进展和落后产能淘汰企业职工安置情况并定期向省工信委报告	无情绪
人鬼情未了看完了终于知道了故事内容之前以为多少会有恐怖感觉可是影片充满逗和温暖	积极
朕志之所尚思与之齐庶乎采诗之官补朕之阙	无情绪
应得的还让别人捡得好怪我无能炮灰我顶你个肺	愤怒
喘流吸收由地表低压区上升的空气它所处的地方是影响气团位置的原因之一（在天气图上可以见到地表低压区是随喘流移动的）	无情绪
额头有毛跟没毛果然还是有点不一样的剪残了的毛谁来拯救	悲伤
（）于每支沙土管中加入约（一般以刚刚使沙土润湿为宜）孢子悬液以接种针拌匀	无情绪
这个月好多人请假业务请号小妹请号会计请我要请下午号好恐怖	恐惧
突然想不起来前两天都干了什么怎么一转眼就周三了呢	悲伤
生病憔悴得不要不要的咳得肺都要出来了会不会倒在车上因公殉职	悲伤
年被中宣部确定为全国宣传文化系统首批四个一批理论界新闻界出版界文艺界人才成为我国出版界位领军人物之一	无情绪
真的非常讨厌一副很了解我的样子然后对我指手画脚下定义永远一副盛气凌人的样子拽给谁看偶尔故作姿态装亲民装民主真的以为全世界都以你为中心吗真的是受够了	愤怒
说话不算话说好报销又不给我报销	愤怒
职业收入最高的专业冲浪运动员（）看了滑雪牛人之后让我们再来看看冲浪运动员的表现吧美国的凯利斯拉特在赛季结束时的职业收入达到了美元他同时也是一个赛季内职业收入最高的冲浪运动员：赛季的收入到达了美元	积极
今天被萌萌哒萌翻了心都融化了哦多茄	积极
看何以笙箫默何以琛固然又帅又暖还闷骚但是要说最喜欢的角色还是大学时期的赵默笙啊真的好可爱元气怪不得何以琛会被攻陷我也要被圈粉啦啊	积极
如今在全国近个大中城市里卖豆腐每年能为家乡创纯收入亿元以上一跃而成为我省城镇建设明星乡镇	无情绪
十一年谢谢有你陪我长大我也那么幸运的见证了你一次一次的创造巅峰	积极
我越来越把自己放后台了原来我的世界就我自己现在呢这存在感到底是增加了还是减弱了	悲伤
妈催我结婚了我的妈啊我都想结婚啊但没人爱有人爱我都结婚啦	愤怒
法国踢德国的比赛看的好好的解说来了一句场外发生了恐怖袭击	恐惧
年（唐永徽五年）被封为昭仪六年立武则天为皇后号天后	无情绪
女性一谈到癌症必定会感到恐惧害怕自己也会患上癌症其实女性提高对癌症的认识是非常好的现象尤其是一些抵抗力低女性之后更应该加强对乳腺癌的认知做好预防乳腺癌的措施秋冬季节哪些食物可以帮助女性预防乳腺癌呢下面就来一一盘点一下	无情绪
就这么一会儿会儿休息的时间竟然还咳的睡不着还有一颗痘痘陪着我所以不想熬夜所以很想能睡着但是越睡不着越着急越着急越睡不着所以想到了恶性循环事与愿违天不遂人愿这些苦情词语	悲伤
阳光下灿烂风雨中奔跑做自己的梦走自己的路	积极
我不喜欢今天我要申请休息然～并～卵～	悲伤
有种不挂蛋就不忧桑的赶脚尼玛不能颓废	愤怒
浪费别人的时间等于谋杀看你这样就知道你不知道	愤怒
保持身体健康的唯一办法就是吃点你不想吃的喝点你不想喝的以及做点你不愿做的事情——马克·吐温马先生这真的有用吗	悲伤
生日许的愿望感觉今天实现了一大半怎么办害怕幸福来得太突然感觉在做梦飘飘忽～希望事情还是能在接下来的日子里一一落实不要让我摔得太难看就好呵呵就让我此刻尽情地乐呵呵～乐呵呵～	积极
天惹真的会咳醒的我还做着梦了突然就醒了	惊奇
据现存史料考证龙园村的建立就是明末万历年间距今约年	无情绪
对不爱自己的人最需要的是理解放弃和祝福	无情绪
我做过很多噩梦坠入悬崖世界毁灭恋人分别朋友背叛每一次醒来都浑身湿透恐惧万分充满劫后余生的感激和心安我一直认为一切不好的事情都将有过去的那天只有好的结局才算是终点可这生活本就是一个深不见底的渊洞我这个样子看上去像是在离开又像是在回去像是去赴约又像是去自尽全文	积极
锅内留少许油烧热后放入蒜和两勺李锦记风味豆豉炒出香味再放入葱姜翻炒	无情绪
总之迪拜酋长国的经济建立在两类经济活动的基础之上即：非石油贸易和石油的生产与出口	无情绪
②销售商品部分和提供劳务部分不能够区分或虽能区分但不能够单独计量的应当将销售商品部分和提供劳务部分全部作为销售商品处理	无情绪
下雨天我还坐错了车能长点脑子不	愤怒
元朝元世祖封刘海为海蟾明悟弘道真君	无情绪
思美人家和万事兴家吵没日宁村和万事兴村吵没日宁市和万事兴市吵没日宁省和万事兴省吵没日宁国和万事兴国吵没日宁国际和万事兴国际吵没日宁现在人类已经有可以治理污染的环保技术为什么环境还在被污染呢现在需要全球人类像一家人一样才能解决污染问题才能环保兴	愤怒
性子慢的死人没有时间概念怎能成大事气死我了	愤怒
小黄被咬死了小白身上都是血还瘸了都是我的错难过一直哭我的错	悲伤
原来我并不害怕失败只是畏惧失败带来的影响不过终究要迈出这一步的明天会很痛忍过疼痛的后天也不一定美好但那一刻的自己肯定更坚强了天津·东丽区	积极
只有我在看电视缓冲了分钟了	愤怒
话说停车难：那天实在找不到停车位咪表大哥暂时给我停一个小路口等忙完准备取车接到一固定电话：请问梁小姐吗我是我心想好么骗子电话越来越明目张胆了结果对方说：你赶紧把车开走吧一堆车主打报警说你的车堵住人家出去路了吓得我赶紧往回跑好在没误骂衰	恐惧
这个月不停的补课上课今天不仅满课中午一吃完饭又赶过来补课更主要的是我今天一天上下爬了层想象下我的心情	愤怒
﻿今天要骂的是税务局的这个满口大黄牙满嘴烟臭味嘴唇发紫的小肚鸡肠的拽的跟二五八万似的的上海老男人早上打电话给你还告诉我错的办公室找到你了连着公司带我损了一顿让我带齐东西再来办有些东西能查就是不帮我你奶奶的要不是要为了办事我才不伺候你哼让我吐会	愤怒
一直有人觉得我追求完美其实没有也不敢有那样活得太累我不追求完美我也有凑合的时候我也只要求自己做到七八十分因为看似完美的东西反而都会有致命破绽这是一顿凑合出来的早餐营养搭配只有七十多分吧不过我和都吃得挺高兴就够了	积极
阿伦常规赛平均每场拿下分由于这个赛季出色他参加了全明星赛并入选了年度第二阵容	无情绪
打了两天麻将肩膀痛的睡不着啊啊啊啊啊啊	愤怒
银冲啥的我可以理解但能解释下要怎样的想象力才能把次郎长和冲天配一起啊	惊奇
玩再多的游戏也不能让自己不难受现在就是做着噩梦永远醒不来泪敏感的我发现有的人比噩梦还可怕	恐惧
